0.99971944,9.690892e-05,0.99913156,0.99959576,0.00024572416,0.006935834,0.0010764669,0.9995869,0.008791908,0.003244572,0.99890596,0.99951404,0.00019102049
0.9998754,5.177229e-05,0.9998992,0.00043074967,0.0010105373,0.9988735,0.9990363,0.99804175,0.9963312,0.9982066,0.00061409455,0.00024164414,0.9995841
0.0008733144,0.9997054,0.0004591886,0.000560743,0.0002810246,0.00033301229,0.0030100513,0.9983172,0.9994315,0.98804945,0.9994288,0.99864584,0.9977446
0.9999761,0.9998217,0.0010571275,0.9997525,0.0010503622,0.0019683437,0.0034462886,0.0018804016,0.0008446367,0.02117865,0.002117126,0.9989141,0.99961334
0.9999729,6.637916e-05,0.9984321,0.00019356812,0.0052053216,0.00066907005,0.9989872,0.99886817,0.002087762,0.9936138,0.00045693052,0.99926126,0.99959666
2.4669775e-05,0.00027220912,0.00042207984,0.9988553,0.99971074,0.9988175,0.0019534426,0.9977808,0.0021082733,0.99975,0.99965143,0.00023979088,0.00025513946
0.9998372,0.9998729,0.9991999,0.9996371,0.00040141985,0.0006731926,0.0020024127,0.00260786,0.99240404,0.04218299,0.9984702,0.999841,0.00019853028
0.00010030533,0.9999317,0.9997723,0.0012674177,0.99918777,0.9971692,0.99912494,0.0019751075,0.99500495,0.029247468,0.9982032,0.9998526,0.0002945423
0.0005004933,0.99981904,0.0014349935,0.00023471923,0.00078239007,0.998341,0.002703859,0.00045248028,0.0022389598,0.9991078,0.00018719402,0.0004066214,0.0007973138
0.999896,0.99996525,0.9998415,0.00017254552,0.0017012674,0.001986298,0.9994344,0.9990241,0.0071026417,0.99779576,0.99952215,0.99881285,0.00015891735
0.0012511663,0.00013868653,7.084738e-05,0.000564136,0.99715465,0.00027577166,0.0031660148,0.9929901,0.9997458,0.9988674,0.99919236,0.99836,0.00023294632
0.9999805,0.00016245655,0.00016835691,0.9992305,0.99943566,0.9874437,0.99823564,0.9926649,0.9962764,0.9961906,0.0007090047,0.9990488,0.00032350424
0.9995362,0.99996364,0.9997324,0.99922806,0.9993258,0.9983038,0.0008997516,0.0028489158,0.0045851646,0.9989669,0.9994941,0.99963725,0.00042424523
0.9999395,0.99957836,0.9997733,0.0008748794,0.99989015,0.9998529,0.000749341,0.995371,0.0018271658,0.002527747,0.0018397736,9.670225e-05,0.9980951
0.9997967,0.9997639,0.00019355833,0.9997755,0.9996964,0.99977046,0.99408126,0.004311616,0.9952442,0.0706388,0.0014909485,0.9981704,0.99975425
0.9997354,0.9991343,0.99844116,0.9998871,0.9980667,0.0046532834,0.9938972,0.99967915,0.99690187,0.99903286,0.0007306874,0.00029071607,0.99950916
0.0003538595,0.99985296,0.0008323847,0.0007946414,0.999711,0.9985428,0.99931747,0.003703487,0.99797726,0.022166446,0.00075451087,0.99888283,0.9998059
0.99966425,0.9999472,0.99967176,0.00047673399,0.9998969,0.9992256,0.9964052,0.9994091,0.9995406,0.07781178,0.9963233,0.00036366025,0.0015578482
8.3438004e-05,0.9998447,0.99915415,0.99841005,0.0001610768,0.9989366,0.00129169,0.0007647648,0.99372107,0.0065670544,0.9979767,0.99972326,0.0001478224
